FOLIO,INGRESO,SEM. INSCRITOS,CARRERA,ESTADO PREPA,PROM. PREPA,PROM. ITAM,REPRO.,BAJAS
3166,200303,12,TEL,D.F,09.55,08.31,1,4
3167,200303,10,TEL,D.F,09.76,08.71,1,1
3168,200303,8,CPL,EME,09.90,09.00,1,3
3169,200303,10,R.I,D.F,09.67,08.85,1,1
3170,200303,12,RPL,ZZZ,09.30,08.82,2,3
3171,200501,15,R.I,D.F,08.69,07.55,17,4
3172,200303,10,DER,D.F,06.97,07.73,5,2
3173,200303,16,R.I,ZZZ,07.15,07.83,10,9
3174,200303,10,DER,ZZZ,09.67,09.53,0,2
3175,200303,16,ADM,D.F,07.62,07.36,11,6
3176,200401,21,ADM,D.F,08.17,06.74,23,15
3177,200403,10,TEL,D.F,08.30,08.21,2,3
3178,200303,16,DER,D.F,07.20,07.76,10,6
3179,200401,17,ADM,D.F,07.05,07.26,12,11
3180,200403,20,DER,EME,07.37,07.96,18,7
3181,200401,11,M.A,MOR,08.68,07.77,4,7
3182,200303,11,COM,D.F,06.94,09.06,0,0
3183,200303,12,R.I,D.F,08.66,08.32,4,2
3184,200303,11,TEL,D.F,07.80,08.52,2,1
3185,200401,9,ECO,D.F,09.27,07.83,4,4
3186,200401,11,COM,D.F,08.14,08.35,4,3
3187,200303,9,R.I,D.F,09.60,08.89,0,1
3188,200403,10,ECO,D.F,09.00,09.09,1,0
3189,200401,11,DER,D.F,07.97,08.20,5,3
3190,200401,11,DER,D.F,08.10,07.82,1,4
3191,200401,10,DER,D.F,09.10,09.15,0,0
3192,200401,11,R.I,D.F,08.38,08.40,3,4
3193,200401,10,R.I,JAL,08.60,08.28,7,2
3194,200403,11,DER,HGO,07.91,07.85,5,3
3195,200403,10,R.I,QRO,08.10,07.81,6,1
3196,200403,10,R.I,PUE,09.30,08.51,2,2
3197,200401,10,R.I,EME,08.50,08.32,6,1
3198,200501,16,ECO,D.F,07.24,07.43,18,12
3199,200401,18,ACT,D.F,08.24,07.30,21,15
3200,200401,10,ADM,SLP,08.30,07.68,6,2
3201,200403,11,ECO,D.F,09.35,08.41,2,4
3202,200501,9,ECO,D.F,07.60,08.21,3,0
3203,200403,16,R.I,D.F,06.90,07.06,12,14
3204,200403,12,DER,ZZZ,09.00,08.62,6,6
3205,200403,11,CPL,VER,09.20,07.85,4,5
3206,200403,13,CEF,D.F,07.65,07.39,13,9
3207,200401,11,ADM,D.F,07.21,07.34,6,4
3208,200403,10,CEF,D.F,07.60,07.96,3,0
3209,200403,9,ADM,D.F,08.70,08.19,0,2
3210,200403,10,EPL,D.F,09.52,09.24,0,1
3211,200403,10,CEF,D.F,09.63,08.39,1,2
3212,200401,10,M.A,D.F,08.80,08.36,1,2
3213,200403,10,ADM,D.F,08.26,07.83,5,1
3214,200403,8,ACT,D.F,09.90,09.04,0,2
3215,200403,13,R.I,D.F,09.95,08.32,8,5
3216,200403,12,EMA,QRO,09.97,09.11,2,4
3217,200403,12,ACT,D.F,09.55,07.98,4,4
3218,200501,9,ADM,D.F,08.10,07.89,4,1
3219,200403,11,TEL,EME,09.02,07.79,4,0
3220,200403,9,COM,D.F,09.80,09.00,0,3
3221,200403,12,AAC,D.F,09.10,08.13,1,5
3222,200403,9,ECO,D.F,09.10,08.65,0,0
3223,200403,12,M.A,D.F,08.20,07.66,9,7
3224,200403,11,ECO,D.F,09.60,08.48,0,9
3225,200503,9,R.I,D.F,08.30,07.94,3,3
3226,200403,11,ACT,MOR,09.50,07.91,5,4
3227,200501,12,ECO,D.F,07.75,07.61,9,5
3228,200403,10,CEF,EME,08.15,08.39,2,2
3229,200401,6,ECO,EME,08.70,09.26,0,1
3230,200401,12,CEF,CHS,09.70,07.74,9,8
3231,200401,13,DER,HGO,08.03,07.89,6,9
3232,200403,12,ACF,D.F,08.25,08.70,2,1
3233,200403,11,ICM,D.F,08.40,08.64,1,5
3234,200403,8,ACT,VER,09.00,08.83,0,0
3235,200501,10,ECO,D.F,09.50,08.46,1,0
3236,200403,11,DER,D.F,09.07,08.65,0,2
3237,200401,10,R.I,D.F,09.30,08.89,0,2
3238,200403,13,IND,SIN,09.70,07.90,6,3
3239,200403,10,ACF,D.F,09.50,08.58,0,1
3240,200403,9,ECO,D.F,09.15,09.50,0,1
3241,200403,10,ACF,D.F,08.40,08.12,1,0
3242,200403,10,CPL,D.F,08.40,07.93,6,5
3243,200403,12,CEF,EME,09.35,08.20,1,4
3244,200503,10,DER,D.F,09.00,09.20,0,1
3245,200401,12,R.I,D.F,07.60,07.72,6,6
3246,200403,13,ACT,D.F,08.25,07.26,8,2
3247,200403,12,CEF,D.F,08.20,07.72,7,2
3248,200403,14,ICI,D.F,09.64,08.37,2,6
3249,200403,12,CEF,D.F,09.65,08.26,1,3
3250,200403,11,ECO,D.F,09.60,09.29,1,5
3251,200403,9,ADM,D.F,08.74,08.09,1,1
3252,200403,12,EPL,D.F,08.35,08.39,1,2
3253,200403,10,R.I,D.F,07.80,08.38,2,4
3254,200403,26,ADM,D.F,07.66,07.15,13,15
3255,200403,11,CPL,D.F,07.01,08.00,0,4
3256,200403,9,ACT,D.F,09.10,08.23,3,1
3257,200403,14,ACF,D.F,09.40,08.48,1,5
3258,200403,9,DER,D.F,09.09,08.58,1,0
3259,200403,14,ACF,D.F,09.35,08.40,0,5
3260,200403,10,R.I,D.F,09.10,08.30,1,5
3261,200401,11,ECO,D.F,08.90,08.26,4,5
3262,200403,11,M.A,D.F,08.70,08.21,2,6
3263,200403,11,ACT,D.F,08.15,07.45,10,2
3264,200403,10,CPL,D.F,08.90,08.53,0,1
3265,200403,10,DER,D.F,08.80,08.64,0,2
3266,200401,11,ADM,EME,08.23,07.96,3,1
3267,200403,10,ADM,D.F,8.11,07.60,3,1
3268,200501,11,ECO,D.F,08.90,07.50,5,8
3269,200403,10,CPL,D.F,08.30,07.93,5,5
3270,200403,9,DER,VER,08.55,08.67,1,3
3271,200403,10,DER,EME,09.20,09.20,1,2
3272,200403,12,EPL,D.F,08.20,08.05,4,4
3273,200403,12,IND,D.F,07.90,07.50,5,3
3274,200403,9,IND,D.F,08.80,08.49,2,2
3275,200403,10,IND,D.F,08.80,07.86,5,0
3276,200501,13,ECO,D.F,07.60,07.50,9,5
3277,200403,11,IND,D.F,08.10,07.44,10,5
3278,200403,13,DER,D.F,07.33,07.35,15,9
3279,200403,10,ECO,D.F,08.80,08.26,1,1
3280,200403,9,R.I,D.F,08.60,07.94,3,3
3281,200403,10,DER,D.F,09.42,09.15,0,0
3282,200501,10,ACT,D.F,08.50,07.87,6,1
3283,200403,10,R.I,D.F,09.30,08.13,1,2
3284,200403,10,DER,QUI,09.16,08.24,1,1
3285,200501,12,NEG,D.F,08.83,07.15,12,9
3286,200403,14,EPL,D.F,08.52,07.97,10,11
3287,200403,11,DER,D.F,07.65,07.80,3,4
3288,200403,9,ACT,D.F,09.94,08.70,1,2
3289,200403,9,COM,D.F,08.51,08.51,1,0
3290,200403,9,ADM,D.F,08.04,08.30,1,3
3291,200403,11,ADM,EME,08.13,08.02,0,1
3292,200501,15,EPL,D.F,08.10,07.76,12,10
3293,200403,13,ACT,D.F,09.90,07.74,4,5
3294,200403,14,R.I,D.F,07.70,07.43,14,1
3295,200501,15,ACT,D.F,08.26,07.19,12,10
3296,200403,12,ECO,EME,09.25,07.91,3,3
3297,200403,12,ECO,D.F,08.25,07.70,5,1
3298,200403,9,R.I,D.F,09.18,08.43,1,0
3299,200403,9,ACT,D.F,08.40,07.53,1,1
3300,200401,13,DER,D.F,07.00,08.24,8,4
3301,200403,14,EMA,D.F,09.81,08.42,4,6
3302,200403,10,ECO,D.F,07.60,08.15,2,2
3303,200403,12,ACF,D.F,08.40,07.51,7,2
3304,200401,16,DER,D.F,07.63,07.95,14,6
3305,200403,11,EMA,TAM,09.35,08.98,0,1
3306,200403,15,ECO,HGO,09.00,07.32,8,5
3307,200401,10,IND,D.F,09.50,08.92,0,2
3308,200403,10,ADM,D.F,09.20,08.36,3,2
3309,200403,8,ACT,D.F,09.65,09.09,0,1
3310,200501,11,ADM,D.F,07.70,07.28,6,5
3311,200403,11,DER,D.F,07.80,07.55,3,1
3312,200501,17,NEG,D.F,06.96,07.26,11,13
3313,200403,10,ACT,D.F,09.60,07.81,5,1
3314,200403,10,ECO,MOR,08.70,07.61,3,2
3315,200403,10,IND,D.F,09.80,08.27,4,1
3316,200403,12,ADM,MOR,08.70,07.85,6,1
3317,200401,15,ADM,VER,08.90,07.96,5,7
3318,200401,11,IND,D.F,08.16,07.57,3,4
3319,200403,12,TEL,QUI,07.81,07.52,8,5
3320,200401,12,CEF,D.F,09.83,07.83,3,11
3321,200401,16,CPL,EME,07.90,08.22,3,6
3322,200401,11,DER,EME,09.03,08.47,0,3
3323,200403,13,ACT,D.F,08.31,07.89,5,5
3324,200501,14,DER,D.F,07.95,07.47,6,8
3325,200403,11,DER,PUE,07.95,08.04,2,2
3326,200403,14,ADM,MOR,08.74,07.72,11,5
3327,200401,9,CPL,YUC,08.76,09.02,1,3
3328,200403,12,ECO,D.F,08.95,07.46,11,1
3329,200403,13,ACT,D.F,08.75,07.06,15,5
3330,200403,12,IND,D.F,08.20,07.71,7,3
3331,200403,10,ADM,D.F,09.13,08.83,0,1
3332,200403,10,M.A,D.F,09.50,08.19,1,4
3333,200403,11,ECO,D.F,09.50,08.04,3,4
3334,200401,10,R.I,D.F,08.13,08.26,1,3
3335,200403,18,TEL,D.F,08.90,06.81,13,10
3336,200403,15,EPL,D.F,07.45,07.84,3,2
3337,200403,18,DER,D.F,08.00,07.47,15,7
3338,200403,16,IND,EME,07.28,07.16,15,6
3339,200403,12,M.A,D.F,08.09,07.68,1,5
3340,200403,10,ECO,SIN,09.80,07.83,0,3
3341,200403,12,ECO,SIN,07.68,07.15,11,3
3342,200403,9,EMA,PUE,09.60,09.11,0,0
3343,200403,9,IND,D.F,09.57,09.37,0,1
3344,200403,8,ADM,D.F,09.30,08.30,2,0
3345,200501,10,ECO,D.F,08.15,08.50,1,1
3346,200403,10,ACT,D.F,08.52,07.72,4,2
3347,200403,10,ADM,D.F,09.57,08.62,3,3
3348,200403,10,CEF,D.F,09.95,09.00,3,0
3349,200403,15,COM,D.F,09.90,07.68,4,3
3350,200403,14,R.I,D.F,08.35,07.96,12,2
3351,200403,10,ADM,D.F,09.40,08.79,0,3
3352,200403,13,DER,D.F,08.60,08.38,5,12
3353,200501,11,ECO,D.F,07.77,07.61,3,4
3354,200403,11,ACF,D.F,09.59,09.07,0,0
3355,200403,14,ECO,D.F,08.54,07.46,8,3
3356,200403,11,IND,D.F,07.46,08.06,7,1
3357,200403,17,ACT,EME,09.70,07.13,17,8
3358,200403,11,DER,D.F,08.30,07.75,3,3
3359,200503,14,ADM,D.F,07.67,06.98,12,10
3360,200403,12,ACF,D.F,08.60,08.26,4,4
3361,200501,13,ADM,D.F,07.15,08.02,9,8
3362,200403,12,COM,D.F,07.60,07.77,7,7
3363,200403,14,DER,EME,07.56,07.70,12,4
3364,200403,16,ADM,D.F,08.78,07.04,14,15
3365,200403,9,R.I,MOR,09.32,08.94,1,1
3366,200403,10,CEF,D.F,08.17,08.43,3,0
3367,200403,12,EPL,MOR,08.60,08.62,7,2
3368,200403,11,CEF,D.F,08.61,08.91,1,2
3369,200403,20,M.A,D.F,08.90,07.02,8,12
3370,200403,10,ECO,D.F,09.35,08.26,0,3
3371,200403,13,TEL,D.F,08.12,07.15,9,6
3372,200403,9,ACT,D.F,09.71,08.13,0,1
3373,200403,10,ECO,D.F,09.90,09.35,0,2
3374,200403,11,ECO,D.F,07.00,07.37,8,6
3375,200403,13,EMA,PUE,09.90,08.28,0,4
3376,200403,11,ADM,D.F,08.00,07.43,6,1
3377,200403,10,R.I,D.F,08.90,08.15,1,2
3378,200501,10,ADM,D.F,07.84,07.38,6,3
3379,200603,11,ECO,EME,08.57,08.09,1,3
3380,200403,10,ECO,D.F,09.10,09.00,1,0
3381,200403,11,R.I,PUE,09.70,08.60,2,5
3382,200403,12,EPL,OAX,09.80,09.09,0,1
3383,200403,11,ADM,EME,08.60,07.68,3,5
3384,200403,9,M.A,OAX,09.40,08.81,3,2
3385,200403,10,ECO,QRO,09.91,08.41,0,4
3386,200403,9,CEF,EME,09.60,08.11,1,3
3387,200501,10,DER,N.L,08.30,08.76,0,4
3388,200503,12,DER,D.F,06.90,08.07,2,11
3389,200403,11,ADM,MIC,08.70,07.74,1,4
3390,200403,10,ADM,D.F,08.50,08.19,2,1
3391,200403,10,IND,EME,08.98,08.80,0,3
3392,200503,15,DER,GTO,07.04,07.64,11,6
3393,200403,12,ADM,GTO,09.01,07.51,12,4
3394,200403,11,DER,GTO,08.49,08.91,0,4
3395,200501,11,R.I,QUI,09.00,08.23,2,2
3396,200403,9,ACT,CHS,09.11,08.36,0,1
3397,200403,15,CEF,TAB,09.70,07.70,7,11
3398,200403,10,ACT,D.F,09.26,08.26,0,2
3399,200403,11,M.A,D.F,08.87,08.09,4,3
3400,200501,10,R.I,D.F,08.80,09.30,0,2
3401,200403,10,ECO,D.F,08.60,07.70,1,0
3402,200403,12,ACF,PUE,09.80,09.13,1,1
3403,200403,12,ACT,EME,09.75,07.85,4,3
3404,200403,9,ADM,D.F,08.55,08.11,1,0
3405,200403,12,ECO,EME,09.66,07.50,9,3
3406,200403,11,CEF,D.F,07.54,07.67,4,1
3407,200403,13,ADM,D.F,08.60,07.45,4,10
3408,200403,10,R.I,D.F,08.89,07.89,6,4
3409,200503,10,CPL,PUE,07.06,07.96,2,1
3410,200503,9,ECO,PUE,09.30,09.02,0,2
3411,200403,10,CPL,D.F,08.50,07.91,4,5
3412,200403,14,M.A,D.F,08.25,07.82,7,7
3413,200403,10,DER,D.F,08.60,08.80,0,2
3414,200403,9,CEF,GRO,09.96,08.98,0,1
3415,200503,12,DER,QRO,09.10,08.31,1,1
3416,200403,10,ECO,N.L,09.10,08.93,1,4
3417,200501,10,ADM,D.F,08.35,08.13,1,2
3418,200403,14,ACT,D.F,08.00,07.66,8,4
3419,200403,12,R.I,D.F,07.70,07.79,6,4
3420,200403,10,TEL,GRO,09.07,08.42,4,2
3421,200403,10,ADM,HGO,09.44,08.72,2,0
3422,200501,11,EPL,D.F,09.35,09.19,0,0
3423,200403,14,ECO,EME,07.70,07.04,12,11
3424,200403,14,ECO,GTO,08.20,06.91,14,9
3425,200403,12,DER,D.F,07.24,07.29,11,4
3426,200501,14,DER,D.F,07.50,07.44,16,12
3427,200403,10,ACF,PUE,09.73,08.65,1,1
3428,200403,14,CPL,VER,09.70,08.16,7,15
3429,200403,9,R.I,EME,09.59,08.32,2,3
3430,200403,9,ECO,GTO,09.13,08.67,1,3
3431,200403,10,ADM,D.F,08.39,07.91,3,0
3432,200403,11,CEF,D.F,08.56,08.04,4,0
3433,200403,16,CEF,D.F,08.45,07.27,12,15
3434,200403,15,ADM,GRO,08.90,07.38,12,8
3435,200403,10,R.I,HGO,9.53,08.15,4,5
3436,200403,9,DER,D.F,08.88,08.73,1,0
3437,200403,11,ACT,D.F,08.75,07.85,4,4
3438,200403,10,CEF,D.F,08.56,08.04,4,0
3439,200403,10,CEF,D.F,09.10,08.81,0,0
3440,200403,10,ADM,D.F,07.42,07.81,2,3
3441,200403,12,CEF,D.F,08.25,07.57,7,3
3442,200501,18,ECO,D.F,08.90,07.43,20,11
3443,200501,12,EMA,D.F,08.20,07.94,5,7
3444,200403,11,EPL,YUC,08.73,09.22,0,0
3445,200403,11,R.I,YUC,09.00,08.06,8,3
3446,200403,10,ACF,TAM,09.36,08.02,2,1
3447,200503,10,M.A,TAM,07.50,08.45,2,5
3448,200403,12,M.A,TAM,09.43,08.28,3,2
3449,200403,10,ACF,TAM,09.20,08.29,3,1
3450,200403,15,R.I,D.F,07.30,07.43,12,7
3451,200403,10,M.A,D.F,09.45,08.45,0,6
3452,200403,12,DER,D.F,07.65,07.69,5,4
3453,200403,16,ADM,EME,08.44,07.32,13,9
3454,200403,14,ADM,MOR,08.00,06.81,9,6
3455,200403,9,ACT,D.F,09.18,09.13,1,0
3456,200403,12,R.I,D.F,08.20,08.00,2,8
3457,200403,13,ACF,D.F,09.30,07.69,6,5
3458,200403,9,ACT,D.F,08.58,08.11,2,0
3459,200403,14,ECO,CHS,09.50,08.37,2,4
3460,200403,11,M.A,D.F,08.10,07.70,4,3
3461,200403,14,IND,D.F,08.15,07.57,9,7
3462,200403,11,NEG,EME,08.20,07.43,5,3
3463,200403,9,R.I,D.F,08.80,08.77,0,2
3464,200403,11,DER,D.F,07.96,08.05,7,6
3465,200403,10,R.I,D.F,09.14,07.85,8,2
3466,200403,9,DER,D.F,09.25,08.38,0,2
3467,200403,10,ECO,D.F,09.40,07.72,4,2
3468,200403,13,COM,D.F,09.10,08.57,1,2
3469,200403,14,ADM,D.F,08.90,07.38,7,8
3470,200403,12,COM,D.F,08.83,08.32,4,4
3471,200403,12,ACT,D.F,09.05,07.64,4,4
3472,200403,15,ACF,EME,08.30,07.35,13,3
3473,200403,8,M.A,D.F,09.45,09.51,0,0
3474,200403,16,DER,D.F,09.64,07.62,10,10
3475,200403,11,ECO,D.F,08.03,07.59,4,1
3476,200403,13,ADM,D.F,08.03,07.26,7,7
3477,200403,14,ACT,D.F,08.43,07.21,6,5
3478,200403,14,R.I,D.F,08.00,07.47,6,3
3479,200403,9,ACT,QUI,08.79,08.49,1,2
3480,200403,13,DER,EME,07.00,07.58,6,5
3481,200403,10,ECO,HGO,08.13,07.30,6,3
3482,200403,12,ECO,HGO,08.98,08.09,2,10
3483,200403,13,ECO,D.F,08.30,07.07,8,4
3484,200403,13,ADM,D.F,08.10,07.79,5,6
3485,200403,12,DER,PUE,08.00,08.27,3,3
3486,200501,11,DER,D.F,08.95,08.27,2,2
3487,200501,8,R.I,D.F,08.69,09.15,2,0
3488,200403,11,ECO,PUE,09.50,08.13,2,3
3489,200403,10,ADM,D.F,07.88,07.77,3,5
3490,200403,9,R.I,D.F,08.70,08.09,2,2
3491,200601,11,DER,D.F,08.50,08.02,3,1
3492,200403,11,EMA,D.F,09.76,09.42,0,0
3493,200403,12,IND,D.F,08.80,07.61,13,5
3494,200403,12,ECO,D.F,07.86,07.67,3,6
3495,200501,11,DER,D.F,08.30,07.96,3,6
3496,200403,13,M.A,D.F,08.93,07.81,5,3
3497,200501,9,R.I,D.F,07.83,08.45,2,1
3498,200501,12,ECO,D.F,08.90,08.01,2,4
3499,200403,11,EPL,D.F,09.20,08.28,2,0
3500,200403,10,DER,D.F,08.00,09.31,0,0
3501,200403,10,NEG,D.F,08.60,08.23,3,1
3502,200403,9,M.A,D.F,09.20,08.00,0,2
3503,200403,16,ECO,MOR,08.30,07.80,5,14
3504,200403,9,R.I,D.F,08.13,07.49,3,6
3505,200501,11,DER,D.F,07.55,08.78,0,3
3506,200403,10,DER,SIN,09.20,08.29,2,1
3507,200403,13,IND,D.F,09.30,08.74,1,4
3508,200403,16,ADM,D.F,07.97,07.40,16,10
3509,200403,10,ADM,D.F,09.70,08.79,1,1
3510,200403,19,CPL,D.F,09.60,07.33,16,10
3511,200501,12,DER,EME,08.00,07.62,3,5
3512,200403,10,IND,D.F,09.70,08.33,1,2
3513,200403,10,ADM,D.F,07.83,07.64,7,1
3514,200403,11,ADM,D.F,09.70,09.00,0,0
3515,200403,12,ECO,D.F,07.30,07.67,6,6
3516,200403,10,R.I,EME,08.60,08.51,1,2
3517,200403,13,ACT,D.F,09.57,07.72,9,5
3518,200403,10,M.A,D.F,09.50,08.83,0,2
3519,200403,9,DER,D.F,09.20,09.13,0,2
3520,200403,11,ADM,EME,09.42,07.79,7,8
3521,200403,12,ECO,MIC,09.40,07.30,8,6
3522,200603,10,DER,MIC,09.30,08.69,2,2
3523,200403,9,ADM,MIC,09.50,07.96,0,1
3524,200403,10,M.A,CHS,09.00,08.49,1,3
3525,200403,12,EPL,CHS,09.54,09.11,2,2
3526,200501,13,ECO,MOR,08.35,07.93,9,6
3527,200501,10,ACT,D.F,08.55,07.83,0,5
3528,200501,11,CPL,D.F,09.10,08.91,0,3
3529,200403,14,ADM,OAX,09.40,07.77,13,7
3530,200403,18,ACT,OAX,08.10,07.19,20,16
3531,200403,12,EPL,YUC,09.83,09.26,2,3
3532,200403,9,DER,D.F,09.65,09.05,0,1
3533,200403,14,EPL,EME,08.53,08.07,10,3
3534,200403,9,DER,EME,08.85,08.80,0,2
3535,200403,10,IND,D.F,09.50,08.71,1,0
3536,200403,12,M.A,D.F,07.37,07.63,8,8
3537,200403,9,ADM,D.F,08.81,08.13,1,0
3538,200403,19,CEF,D.F,09.40,07.63,10,12
3539,200403,12,ICT,D.F,09.36,08.50,1,3
3540,200503,12,DER,D.F,08.80,07.62,4,1
3541,200501,19,R.I,D.F,07.43,07.45,12,10
3542,200403,10,IND,D.F,08.80,08.67,1,0
3543,200403,12,IND,D.F,08.75,07.82,2,4
3544,200403,11,ACT,D.F,08.10,07.34,7,4
3545,200501,14,ADM,D.F,08.10,07.83,8,5
3546,200403,9,CPL,EME,09.66,09.40,0,4
3547,200403,10,ECO,EME,09.30,08.52,1,2
3548,200403,8,ACT,D.F,09.80,09.23,1,0
3549,200403,13,COM,D.F,08.20,07.64,7,6
3550,200403,15,DER,EME,08.00,07.45,12,8
3551,200403,12,ECO,D.F,07.64,07.48,5,8
3552,200403,8,ADM,MOR,09.10,08.72,0,1
3553,200503,13,CPL,PUE,09.30,07.93,5,8
3554,200403,10,ECO,D.F,09.10,08.46,2,2
3555,200403,14,ADM,D.F,08.11,07.34,14,9
3556,200403,13,CEF,EME,09.20,07.35,9,3
3557,200403,10,DER,MOR,09.60,09.00,4,2
3558,200501,12,ADM,D.F,09.60,08.23,1,1
3559,200403,11,ECO,D.F,08.81,08.02,5,3
3560,200403,15,IND,D.F,09.30,07.92,6,6
3561,200403,9,ECO,HGO,08.76,08.57,1,1
3562,200403,15,NEG,HGO,08.59,07.47,8,5
3563,200403,12,CPL,GTO,08.88,08.24,2,2
3564,200403,12,ACF,HGO,08.33,07.02,5,0
3565,200403,10,ECO,HGO,08.91,07.54,4,3
3566,200403,13,M.A,EME,08.32,08.17,3,4
3567,200403,12,ADM,D.F,08.00,07.74,3,8
3568,200403,16,CPL,QRO,08.20,07.26,11,11
3569,200501,9,M.A,D.F,09.00,08.64,0,1
3570,200501,8,ECO,D.F,09.10,08.65,0,0
3571,200501,9,ECO,D.F,09.61,09.46,0,0
3572,200403,11,ADM,D.F,08.50,07.83,9,1
3573,200403,10,CEF,D.F,09.46,08.43,3,3
3574,200403,14,IND,D.F,07.70,07.43,3,2
3575,200403,8,ACT,D.F,09.58,08.34,2,0
3576,200403,10,ECO,D.F,09.65,08.37,3,5
3577,200403,16,CEF,GRO,09.87,07.91,10,5
3578,200403,10,ECO,D.F,09.42,08.20,1,3
3579,200403,10,M.A,D.F,08.50,09.06,0,5
3580,200403,9,CPL,D.F,09.92,08.98,0,3
3581,200403,9,R.I,EME,09.20,08.06,3,2
3582,200403,9,ADM,D.F,08.83,08.32,0,2
3583,200403,7,ADM,D.F,10.00,09.19,0,0
3584,200403,12,EMA,D.F,09.35,08.38,2,2
3585,200403,10,TEL,D.F,08.40,08.58,1,0
3586,200403,9,ECO,D.F,09.58,09.46,1,0
3587,200403,12,R.I,D.F,07.50,07.83,9,6
3588,200403,10,CEF,D.F,09.50,08.11,4,0
3589,200403,9,ECO,HGO,09.40,08.54,1,0
3590,200403,9,R.I,D.F,09.80,08.43,1,0
3591,200403,10,TEL,D.F,08.90,07.90,2,0
3592,200501,13,DER,D.F,07.70,07.62,4,5
3593,200403,11,DER,EME,09.72,09.52,0,4
3594,200403,12,ACF,AGS,08.50,08.55,0,1
3595,200403,9,R.I,AGS,09.30,09.11,2,0
3596,200403,9,TEL,JAL,09.00,09.25,0,0
3597,200403,13,ECO,JAL,08.15,07.20,12,9
3598,200403,13,ECO,AGS,08.72,07.91,6,7
3599,200501,10,DER,D.F,08.37,09.02,0,1
3600,200403,15,ADM,D.F,08.03,07.77,5,2
3601,200503,12,R.I,SIN,09.00,07.79,9,6
3602,200403,10,M.A,CHI,09.20,08.06,0,8
3603,200403,12,ACT,D.F,07.40,07.34,3,5
3604,200403,9,DER,D.F,08.39,09.62,0,0
3605,200403,11,R.I,D.F,09.00,08.13,4,2
3606,200501,10,CPL,GTO,08.07,07.69,7,4
3607,200403,11,M.A,D.F,09.00,08.70,7,6
3608,200403,9,ECO,QRO,09.50,09.02,0,0
3609,200403,11,NEG,D.F,09.05,08.04,1,3
3610,200403,9,CPL,D.F,09.63,08.70,2,4
3611,200403,11,R.I,D.F,08.46,08.04,6,7
3612,200403,13,R.I,D.F,09.12,08.68,2,5
3613,200403,9,ACT,D.F,09.47,08.13,2,1
3614,200403,10,CEF,D.F,09.45,09.09,0,0
3615,200403,11,ADM,D.F,09.10,07.87,4,3
3616,200403,12,TEL,D.F,07.26,07.50,4,2
3617,200403,10,ACT,D.F,09.10,08.15,4,3
3618,200403,14,DER,D.F,08.22,07.76,9,5
3619,200501,10,ACT,D.F,08.37,07.72,4,1
3620,200403,11,ACT,D.F,09.20,07.79,5,0
3621,200403,10,ECO,D.F,09.16,08.52,4,2
3622,200501,11,DER,VER,08.58,07.78,7,2
3623,200403,10,DER,GRO,09.62,08.53,2,3
3624,200503,12,CPL,GRO,08.63,07.96,3,4
3625,200403,11,TEL,GRO,07.83,08.29,1,2
3626,200403,12,DER,D.F,08.00,08.22,5,3
3627,200403,11,ADM,D.F,08.00,07.98,2,2
3628,200403,14,CPL,PUE,07.82,07.70,6,11
3629,200403,10,ECO,GTO,08.48,08.02,2,1
3630,200403,14,ECO,D.F,07.43,07.26,9,5
3631,200403,11,CEF,VER,08.39,07.96,5,7
3632,200403,10,CEF,TAB,08.40,08.06,4,1
3633,200403,12,ECO,TAB,09.60,07.78,4,3
3634,200403,10,CPL,TAB,09.80,08.85,0,4
3635,200403,11,ECO,TAB,09.80,07.67,7,4
3636,200403,10,ACT,TAB,09.80,07.91,5,3
3637,200501,14,ACT,SIN,08.20,07.23,15,11
3638,200501,11,ECO,D.F,08.78,07.85,5,1
3639,200501,12,DER,D.F,08.40,08.75,1,0
3640,200501,10,ADM,D.F,08.33,08.91,0,3
3641,200503,13,ADM,D.F,08.80,07.68,6,7
3642,200501,12,IND,,08.35,07.76,9,8
3643,200403,11,ECO,D.F,09.36,07.98,6,4
3644,200403,11,ACT,EME,08.71,07.79,3,0
3645,200403,10,ECO,D.F,08.95,08.24,1,2
3646,200403,11,R.I,ZZZ,09.30,08.04,2,4
3647,200403,13,EMA,N.L,09.00,08.80,0,10
3648,200403,10,ECO,OAX,07.70,07.76,4,3
3649,200501,11,ADM,D.F,08.51,08.30,2,5
3650,200403,10,ACT,D.F,09.58,08.34,2,3
3651,200403,16,DER,D.F,07.15,07.60,8,13
3652,200601,12,CPL,D.F,08.50,07.93,12,3
3653,200403,9,ACT,D.F,08.60,07.96,2,0
3654,200501,10,M.A,D.F,08.85,08.81,1,0
3655,200503,12,ECO,D.F,08.39,07.74,2,4
3656,200501,12,DER,D.F,08.10,08.33,2,2
3657,200403,9,ECO,VER,08.40,08.00,5,6
3658,200403,11,CEF,D.F,08.97,08.83,0,0
3659,200403,12,IND,SON,08.60,07.79,7,10
3660,200403,10,CEF,D.F,08.88,08.50,1,0
3661,200403,17,CPL,EME,09.25,07.59,11,12
3662,200403,10,ACT,EME,09.61,08.36,2,1
3663,200403,15,DER,GTO,08.32,07.87,14,9
3664,200403,12,AII,D.F,09.10,09.30,0,2
3665,200403,15,R.I,D.F,07.03,07.55,11,3
3666,200403,14,EPL,JAL,08.10,07.68,8,6
3667,200403,14,TEL,D.F,07.73,08.17,14,5
